"fecha_dato","ncodpers","ind_empleado","pais_residencia","sexo","age","fecha_alta","ind_nuevo","antiguedad","indrel","ult_fec_cli_1t","indrel_1mes","tiprel_1mes","indresi","indext","conyuemp","canal_entrada","indfall","tipodom","cod_prov","nomprov","ind_actividad_cliente","renta","segmento","ind_ahor_fin_ult1","ind_aval_fin_ult1","ind_cco_fin_ult1","ind_cder_fin_ult1","ind_cno_fin_ult1","ind_ctju_fin_ult1","ind_ctma_fin_ult1","ind_ctop_fin_ult1","ind_ctpp_fin_ult1","ind_deco_fin_ult1","ind_deme_fin_ult1","ind_dela_fin_ult1","ind_ecue_fin_ult1","ind_fond_fin_ult1","ind_hip_fin_ult1","ind_plan_fin_ult1","ind_pres_fin_ult1","ind_reca_fin_ult1","ind_tjcr_fin_ult1","ind_valo_fin_ult1","ind_viv_fin_ult1","ind_nomina_ult1","ind_nom_pens_ult1","ind_recibo_ult1"
"2015-01-28","1025011","N","ES","H"," 36","2012-07-18"," 0","     36"," 1","","1.0","A","S","N","","KFC","N"," 1","11","\"CADIZ\""," 1","80689.20000000001","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1043834","N","ES","V"," 23","2012-08-06"," 0","     35"," 1","","1","A","S","N","","KHE","N"," 1"," 6","\"BADAJOZ\""," 1","79000.04999999999","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1018359","N","ES","V"," 24","2012-06-04"," 0","     37"," 1","","1.0","A","S","N","","KAT","N"," 1","28","\"MADRID\""," 1","217643.28","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 1"," 1","0"
"2015-01-28","1023579","N","ES","V"," 42","2012-07-16"," 0","     36"," 1","","1.0","A","S","N","","KFC","N"," 1","41","\"SEVILLA\""," 1","72975.99","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1062830","N","ES","H"," 28","2012-09-19"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","29","\"MALAGA\""," 0","80930.91","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1060413","N","ES","H"," 22","2012-09-14"," 0","     34"," 1","","1.0","A","S","N","","KHE","N"," 1"," 9","\"BURGOS\""," 1","62329.59","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1026260","N","ES","V"," 23","2012-07-19"," 0","     36"," 1","","1","I","S","N","","KHE","N"," 1","41","\"SEVILLA\""," 0","87707.49","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1060016","N","ES","H"," 22","2012-09-14"," 0","     34"," 1","","1.0","A","S","N","","KHE","N"," 1","28","\"MADRID\""," 0","79723.98","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1013542","N","ES","V"," 41","2012-04-25"," 0","     39"," 1","","1.0","I","S","S","","KHD","N"," 1","28","\"MADRID\""," 0","","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1021238","N","ES","V"," 55","2012-06-28"," 0","     37"," 1","","1.0","A","S","N","","KFC","N"," 1","14","\"CORDOBA\""," 1","119606.25","02 - PARTICULARES","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 1"," 1","0"
"2015-01-28","1019870","N","ES","V"," 69","2012-06-15"," 0","      8"," 1","","1.0","A","S","N","","KAT","N"," 1","12","\"CASTELLON\""," 0","87257.67","02 - PARTICULARES","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1048427","N","ES","H"," 23","2012-08-09"," 0","     35"," 1","","1.0","I","S","N","","KHD","N"," 1"," 2","\"ALBACETE\""," 1","63408.54","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1052456","N","ES","V"," 22","2012-08-17"," 0","     35"," 1","","1","I","S","N","","KHD","N"," 1","29","\"MALAGA\""," 0","64440.36","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1043676","N","ES","H"," 23","2012-08-06"," 0","     35"," 1","","1.0","A","S","N","","KHE","N"," 1","50","\"ZARAGOZA\""," 1","75301.5","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1060311","N","ES","H"," 23","2012-09-14"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","41","\"SEVILLA\""," 1","88963.29000000002","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1047459","N","ES","H"," 23","2012-08-08"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","14","\"CORDOBA\""," 0","30575.58","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1062339","N","ES","H"," 22","2012-09-18"," 0","     34"," 1","","1.0","I","S","N","","KHD","N"," 1","46","\"VALENCIA\""," 0","37841.4","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1045328","N","ES","H"," 38","2012-08-07"," 0","     35"," 1","","1.0","A","S","N","","KHE","N"," 1","29","\"MALAGA\""," 1","","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1024116","N","ES","V"," 23","2012-07-18"," 0","     36"," 1","","1","A","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 1","326578.53","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1047985","N","ES","H"," 23","2012-08-09"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","46","\"VALENCIA\""," 0","49547.31","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1048697","N","ES","H"," 23","2012-08-09"," 0","     35"," 1","","1","A","S","N","","KHE","N"," 1","47","\"VALLADOLID\""," 1","175460.66999999998","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1060593","N","ES","V"," 24","2012-09-14"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","29","\"MALAGA\""," 0","252378.12","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1066556","N","ES","V"," 31","2012-09-25"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","28","\"MADRID\""," 0","157853.61000000002","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1022520","N","ES","V"," 59","2012-07-09"," 0","     36"," 1","","1.0","A","S","N","","KFC","N"," 1","10","\"CACERES\""," 1","39758.79","01 - TOP","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1057541","N","ES","V"," 23","2012-09-10"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1"," 3","\"ALICANTE\""," 0","36231.87","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1064444","N","ES","H"," 27","2012-09-21"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","41","\"SEVILLA\""," 0","115987.26","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1015519","N","ES","H"," 35","2012-05-10"," 0","     38"," 1","","1","A","S","N","","KFC","N"," 1","28","\"MADRID\""," 1","163325.49","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1042876","N","ES","V"," 30","2012-08-03"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","46","\"VALENCIA\""," 1","65951.43000000001","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"," 0"," 0","0"
"2015-01-28","1055531","N","ES","V"," 41","2012-09-03"," 0","     34"," 1","","1","A","S","N","","KAT","N"," 1","12","\"CASTELLON\""," 1","58163.64","02 - PARTICULARES","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1065214","N","ES","V"," 30","2012-09-21"," 0","     34"," 1","","1","I","S","N","","KHE","N"," 1","36","\"PONTEVEDRA\""," 1","126245.16","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1017509","N","ES","V"," 45","2012-05-28"," 0","     38"," 1","","1.0","A","S","N","","KAT","N"," 1"," 8","\"BARCELONA\""," 1","438762.45","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1048493","N","ES","H"," 23","2012-08-09"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","12","\"CASTELLON\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1025180","N","ES","H"," 25","2012-07-18"," 0","     36"," 1","","1.0","I","S","N","","KHE","N"," 1","29","\"MALAGA\""," 0","96381.27","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1027679","N","ES","H"," 23","2012-07-20"," 0","     36"," 1","","1","I","S","N","","KHE","N"," 1","14","\"CORDOBA\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1055013","N","ES","V"," 40","2012-08-30"," 0","     35"," 1","","1","A","S","N","","KFC","N"," 1","10","\"CACERES\""," 1","61599.15","01 - TOP","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1059115","N","ES","H"," 22","2012-09-12"," 0","     34"," 1","","1.0","I","S","N","","KHD","N"," 1"," 6","\"BADAJOZ\""," 0","99576.18","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1063034","N","ES","H"," 23","2012-09-19"," 0","     34"," 1","","1","A","S","N","","KHE","N"," 1"," 2","\"ALBACETE\""," 1","75812.06999999999","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1045617","N","ES","H"," 23","2012-08-07"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","50","\"ZARAGOZA\""," 0","28653.9","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1049453","N","ES","H"," 22","2012-08-09"," 0","     35"," 1","","1","I","S","N","","KHE","N"," 1","36","\"PONTEVEDRA\""," 1","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1046298","N","ES","H"," 26","2012-08-07"," 0","     35"," 1","","1","A","S","N","","KHE","N"," 1","37","\"SALAMANCA\""," 1","41203.71","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1056075","N","ES","H"," 41","2012-09-05"," 0","     34"," 1","","1","A","S","N","","KAT","N"," 1","46","\"VALENCIA\""," 1","","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1064231","N","ES","V"," 26","2012-09-20"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","50","\"ZARAGOZA\""," 0","156753.90000000002","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1013306","N","ES","H"," 66","2012-04-24"," 0","     39"," 1","","1.0","A","S","N","","KAT","N"," 1","28","\"MADRID\""," 1","295877.69999999995","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1042384","N","ES","H"," 22","2012-08-03"," 0","     35"," 1","","1.0","A","S","N","","KHD","N"," 1","37","\"SALAMANCA\""," 1","79445.45999999999","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1018801","N","ES","H"," 32","2012-06-05"," 0","     37"," 1","","1","A","S","N","","KAT","N"," 1","28","\"MADRID\""," 1","398360.52","02 - PARTICULARES","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"," 1"," 1","1"
"2015-01-28","1018876","N","ES","V"," 36","2012-06-06"," 0","     37"," 1","","1","A","S","N","","KFC","N"," 1"," 8","\"BARCELONA\""," 1","94233.87","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1042502","N","ES","H"," 23","2012-08-03"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","45","\"TOLEDO\""," 1","41043.69","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1017499","N","ES","V","  9","2012-05-28"," 0","     38"," 1","","1.0","A","S","N","","KFC","N"," 1","33","\"ASTURIAS\""," 1","71413.95000000001","02 - PARTICULARES","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1063971","N","ES","V"," 34","2012-09-20"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","10","\"CACERES\""," 0","78749.37","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1026417","N","ES","V"," 23","2012-07-19"," 0","     36"," 1","","1.0","I","S","S","","KHE","N"," 1","25","\"LERIDA\""," 0","49989.75","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1025430","N","ES","H"," 33","2012-07-19"," 0","     36"," 1","","1.0","A","S","N","","KHE","N"," 1","29","\"MALAGA\""," 1","71176.98","03 - UNIVERSITARIO","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1024745","N","ES","H"," 23","2012-07-18"," 0","     36"," 1","","1","I","S","N","","KHE","N"," 1","32","\"OURENSE\""," 0","84423.87","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1044759","N","ES","V"," 22","2012-08-06"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","22","\"HUESCA\""," 0","65364.63","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1018095","N","ES","V"," 39","2012-05-31"," 0","     38"," 1","","1.0","I","S","N","","KFC","N"," 1","46","\"VALENCIA\""," 1","","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1065228","N","ES","H"," 25","2012-09-21"," 0","     34"," 1","","1","A","S","N","","KHE","N"," 1","33","\"ASTURIAS\""," 1","95754.36","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1045708","N","ES","V"," 23","2012-08-07"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","37","\"SALAMANCA\""," 0","60694.74000000001","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1020801","N","ES","H"," 32","2013-01-21"," 0","     37"," 1","","1","A","S","N","","KFC","N"," 1"," 8","\"BARCELONA\""," 1","486595.5","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"," 0"," 0","1"
"2015-01-28","1025453","N","ES","H"," 23","2012-07-19"," 0","     36"," 1","","1.0","I","S","N","","KHE","N"," 1","11","\"CADIZ\""," 0","42446.64","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1057026","N","ES","V"," 55","2013-07-26"," 0","     24"," 1","","1.0","A","S","S","","KFC","N"," 1"," 3","\"ALICANTE\""," 1","43655.4","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1044705","N","ES","V"," 26","2012-08-06"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","12","\"CASTELLON\""," 0","20003.550000000007","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1023153","N","ES","V"," 41","2012-07-12"," 0","     36"," 1","","1.0","A","S","N","","KFC","N"," 1","30","\"MURCIA\""," 1","56157.39","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1065637","N","ES","H"," 23","2012-09-24"," 0","     34"," 1","","1","I","S","N","","KHE","N"," 1","45","\"TOLEDO\""," 0","65253.48","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1056831","N","ES","V"," 22","2012-09-07"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","50","\"ZARAGOZA\""," 0","114353.63999999998","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1044830","N","ES","V"," 23","2012-08-06"," 0","     35"," 1","","1.0","A","S","N","","KHE","N"," 1","28","\"MADRID\""," 1","168229.95","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1044846","N","ES","V"," 30","2012-08-06"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","30","\"MURCIA\""," 0","80287.56","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1059681","N","ES","V"," 62","2012-09-13"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","14","\"CORDOBA\""," 0","118804.29","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1050183","N","ES","H"," 23","2012-08-10"," 0","     35"," 1","","1","I","S","N","","KHE","N"," 1","45","\"TOLEDO\""," 0","58957.14","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1066772","N","ES","H"," 23","2012-09-25"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","29","\"MALAGA\""," 0","72508.53","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1048107","N","ES","V"," 25","2012-08-09"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","38","\"SANTA CRUZ DE TENERIFE\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1060683","N","ES","H"," 24","2012-09-14"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","37","\"SALAMANCA\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1015924","N","ES","H"," 42","2012-05-14"," 0","     38"," 1","","1","A","S","N","","KFC","N"," 1","28","\"MADRID\""," 1","265709.58","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1022019","N","ES","V"," 41","2012-07-04"," 0","     36"," 1","","1","A","S","N","","KFC","N"," 1","33","\"ASTURIAS\""," 1","77254.14","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1024786","N","ES","V"," 23","2012-07-18"," 0","     36"," 1","","1","I","S","N","","KHE","N"," 1","29","\"MALAGA\""," 0","60232.71","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1019962","N","ES","V"," 65","2012-06-18"," 0","     37"," 1","","1.0","A","S","N","","KFC","N"," 1","12","\"CASTELLON\""," 1","110480.52","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1067530","N","ES","V"," 24","2012-09-25"," 0","     34"," 1","","1.0","I","S","N","","KHD","N"," 1","40","\"SEGOVIA\""," 0","51894.63","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1066161","N","ES","V"," 23","2012-09-24"," 0","     34"," 1","","1","I","S","N","","KHE","N"," 1","22","\"HUESCA\""," 0","53814.06","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1023635","N","ES","V"," 37","2012-07-16"," 0","     36"," 1","","1.0","A","S","N","","KFC","N"," 1","41","\"SEVILLA\""," 1","75004.31999999999","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1016206","N","ES","V"," 35","2012-05-16"," 0","     38"," 1","","1","A","S","N","","KFC","N"," 1","34","\"PALENCIA\""," 1","","02 - PARTICULARES","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1057524","N","ES","H"," 30","2012-09-10"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","31","\"NAVARRA\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1053767","N","ES","V"," 22","2012-08-24"," 0","     35"," 1","","1","I","S","N","","KHD","N"," 1","50","\"ZARAGOZA\""," 1","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1048156","N","ES","V"," 27","2012-08-09"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","50","\"ZARAGOZA\""," 0","200670.45","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1053996","N","ES","H","  6","2012-08-27"," 0","     35"," 1","","1","A","S","N","","KAT","N"," 1","41","\"SEVILLA\""," 1","106406.19","02 - PARTICULARES","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1029067","N","ES","H"," 23","2012-07-24"," 0","     36"," 1","","1.0","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","286327.89","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1054333","N","ES","H"," 22","2012-08-28"," 0","     35"," 1","","1.0","I","S","N","","KHD","N"," 1"," 8","\"BARCELONA\""," 0","79186.23","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1051979","N","ES","H"," 22","2012-08-16"," 0","     35"," 1","","1","I","S","N","","KHD","N"," 1","23","\"JAEN\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1066072","N","ES","V"," 26","2012-09-24"," 0","     34"," 1","","1","I","S","N","","KHE","N"," 1","10","\"CACERES\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1066434","N","ES","V"," 28","2012-09-24"," 0","     34"," 1","","1","A","S","N","","KHE","N"," 1","50","\"ZARAGOZA\""," 1","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1014549","N","ES","V"," 54","2012-05-04"," 0","     38"," 1","","1","A","S","N","","KFC","N"," 1","29","\"MALAGA\""," 1","70518.81","02 - PARTICULARES","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1065440","N","ES","V"," 22","2012-09-24"," 0","     34"," 1","","1.0","A","S","N","","KFC","N"," 1","23","\"JAEN\""," 1","80521.59","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1024555","N","ES","H"," 25","2012-07-18"," 0","     36"," 1","","1.0","A","S","N","","KHE","N"," 1","27","\"LUGO\""," 1","47478.09","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
